"cluster","vd","capac_prod","prac_empre","abs_ih","prop_calif","gest_rrhh","orga_tec","prop_capac","vinc_inst","d_especinsum","d_especproce","d_trazabilidad","d_problemas","d_mejoracont","d_diseno","d_deptoid","d_montcomp","d_montec","prop_prof","prop_tec","d_rrhhdto","d_perffor","d_evaldes","d_sistemas","d_sapoydec","d_softgest","capacit_nojer","capacit_ger","capacit_sup","d_vincpub","d_vincfir","d_vincase","tam_mue","k_inac","rama_act","exporta","innovo","ing","dai","did","empleo","tc.va.tr","tc.empleo","tc.ventas"
"1",FALSE,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,3510131.66038407,0,0,15.6666666666667,48.4240934091095,-11.7647058823529,30.5173963986106
"1",FALSE,0,0,0,45.6150793650794,1,1,0,0,0,0,0,0,0,0,0,0,0,17.5396825396825,73.6904761904762,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Instrumentos medicos",0,0,1263592.83467474,0,0,12.3333333333333,10.951069205528,87.5,100.982586422671
"2",FALSE,3,1,2,20.1960784313725,0,1,0,1,1,1,1,1,0,0,1,1,1,0,40.3921568627451,0,0,0,1,0,0,0,0,0,1,0,0,"Pequena",0,"Maquinaria Agropecuaria y Forestal",0,0,2476848.07796012,1,0,16.6666666666667,90.064334807109,-16.6666666666667,-17.9099160937338
"2",FALSE,3,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Pequena",0,"Otros minerales no metalicos",0,0,1412510.65514762,0,0,14.3333333333333,-44.9118173421653,7.14285714285714,5.15722662929255
"1",FALSE,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Carrocerias,  remolques y semirremolques",0,0,2140779.02900928,0,0,15.6666666666667,62.1697474844218,0,33.7891774161162
"1",FALSE,2,0,1,0,0,0,75,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,100,100,0,1,0,"Pequena",0,"Otros productos de metal",0,1,1105805.88366705,1,0,14.6666666666667,80.8911144783365,0,23.2903395475009
"2",FALSE,1,2,1,3.78205128205128,1,2,0,1,0,0,1,0,1,1,0,1,1,0,7.56410256410256,0,1,0,1,0,1,0,0,0,0,0,1,"Pequena",0,"Madera",0,1,537769.218372679,1,0,13.3333333333333,NA,25,Inf
"1",FALSE,0,0,0,3.58363858363858,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16727716727717,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Otros productos de metal",0,0,2281711.9984763,0,0,14,42.1374539337364,15.3846153846154,42.4474037435537
"2",FALSE,3,0,1,10.1206636500754,1,0,0,2,1,1,1,0,0,0,0,0,0,13.4942182001005,6.74710910005028,0,1,0,0,0,0,0,0,0,0,1,1,"Pequena",0,"Otros productos de metal",0,0,674395.166120145,1,0,15,98.3387875787943,15.3846153846154,23.6912356567677
"2",FALSE,0,2,1,6.66666666666667,1,0,53.3333333333333,1,0,0,0,0,1,1,0,1,1,6.66666666666667,6.66666666666667,1,0,0,0,0,0,50,30,80,0,0,1,"Pequena",0,"Otros minerales no metalicos",0,1,NA,1,0,15,NA,0,NA
"1",FALSE,0,0,0,10.8333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,7.22222222222222,14.4444444444444,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,1748233.84018319,0,0,14,12.6839648784704,25,-31.3736899746478
"2",FALSE,3,1,0,3.33333333333333,0,0,0,1,1,1,1,1,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,"Pequena",0,"Frigorificos",0,0,4389726.36401371,1,0,15,21.5746411151334,0,16.0718688250136
"1",FALSE,0,0,1,13.968253968254,0,1,0,0,0,0,0,0,0,0,0,1,1,6.98412698412698,20.9523809523809,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Productos de caucho y plastico",0,0,3330492.8537056,1,0,14.3333333333333,23.1596881959049,7.14285714285714,72.9916615840506
"1",FALSE,1,0,0,3.26388888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,6.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Otros minerales no metalicos",0,0,2337515.41571587,0,0,15.3333333333333,92.8486093119039,0,78.1825644926307
"2",FALSE,3,3,2,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Productos lacteos",0,0,4280892.19309355,0,0,13,88.5398061408666,25,27.2986380697135
"1",FALSE,1,0,0,3.26388888888889,0,1,0,0,1,0,0,0,0,0,0,0,1,6.52777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Cuero",0,0,3828176.66715175,0,0,15.3333333333333,164.593157029622,0,121.112825126786
"3",FALSE,2,1,2,3.26388888888889,1,1,3.33333333333333,0,1,0,1,1,0,0,0,1,1,6.52777777777778,0,0,1,0,1,0,0,10,0,0,0,0,0,"Pequena",0,"Vinos y otras bebidas fermentadas",0,1,8198521.28134776,0,0,15.3333333333333,114.17343508589,0,45.6037709726366
"2",FALSE,2,2,1,8.74269005847953,0,0,0,1,1,1,0,1,1,0,0,1,0,17.4853801169591,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Alimentos",0,0,1433484.94005695,1,0,17.3333333333333,104.381854093384,-21.0526315789474,69.2062527181646
"1",FALSE,0,1,0,8.90608875128998,0,0,0,0,0,0,0,0,0,1,0,0,1,11.87478500172,5.93739250085999,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Madera",0,0,1813021.85661339,1,0,17,67.729328026817,-21.0526315789474,43.0335901169168
"1",FALSE,0,0,0,3.49206349206349,2,1,0,0,0,0,0,0,0,0,0,0,0,6.98412698412698,0,1,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Metales comunes",0,0,1561296.76769725,0,0,14.3333333333333,15.8376698220592,7.14285714285714,23.7385571015649
"2",FALSE,3,2,2,3.90831390831391,0,0,33.3333333333333,1,1,1,1,1,0,1,0,1,1,7.81662781662782,0,0,0,0,0,0,0,100,0,0,0,1,0,"Pequena",0,"Maquinaria Agropecuaria y Forestal",1,1,1355427.24355708,0,0,13,NA,36.3636363636364,193.644346633578
"2",FALSE,3,1,1,0,0,0,33.3333333333333,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"Pequena",0,"Productos quimicos",0,1,1994708.82497682,1,0,14.125,NA,0,Inf
"1",FALSE,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Confecciones",0,0,525794.783566771,1,0,11,30.3102314611319,100,157.135496806177
"2",FALSE,2,2,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Edicion",0,0,2703232.96372297,0,0,13.3333333333333,66.8829926629927,7.69230769230769,80.4761746438733
"1",TRUE,1,0,0,6.31613756613757,0,1,0,1,0,0,1,0,0,0,0,0,1,12.6322751322751,0,0,0,0,1,0,0,0,0,0,0,1,0,"Pequena",0,"Edicion",0,0,2212963.26846685,1,0,16,76.5701228634309,-22.2222222222222,32.6153014868756
"1",FALSE,1,1,0,9.11495911495912,0,1,0,0,0,0,1,1,0,0,0,0,0,18.2299182299182,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Alimentos",1,0,2813006.89062057,0,0,11.3333333333333,94.9395785705497,55.5555555555556,64.301485056938
"1",FALSE,0,0,0,3.75457875457875,2,0,0,0,0,0,0,0,0,0,0,0,0,7.50915750915751,0,1,1,0,0,0,0,0,0,0,0,0,0,"Pequena",NA,"Papel",0,0,1875272.36623733,0,0,13.3333333333333,63.1483041028359,7.69230769230769,23.4581570113939
"2",FALSE,3,2,1,4.46428571428572,0,0,100,3,1,1,1,1,1,0,0,0,1,8.92857142857143,0,0,0,0,0,0,0,100,100,100,1,1,1,"Pequena",0,"Cuero",0,1,1002695.21900774,1,0,10,NA,Inf,Inf
"2",FALSE,3,2,2,11.974380395433,0,1,0,1,1,1,1,1,0,1,1,0,0,23.9487607908661,0,0,0,0,1,0,0,0,0,0,1,0,0,"Pequena",0,"Productos quimicos",0,1,6969825.81371827,1,0,17,-7.17809372167758,-26.3157894736842,-1.4071339853887
"1",FALSE,0,1,0,1.19047619047619,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.38095238095238,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Alimentos",0,0,3500806.91482455,0,0,14.3333333333333,56.2990439182103,0,55.3258126908901
"3",FALSE,3,3,2,3.89610389610389,2,1,0,1,1,1,1,1,1,1,0,1,1,7.79220779220779,0,1,1,0,0,1,0,0,0,0,0,0,1,"Pequena",0,"Vinos y otras bebidas fermentadas",0,1,507489.876680043,1,0,13,NA,0,22.5511219612282
"2",FALSE,2,1,0,13.6904761904762,1,0,0,3,1,0,1,0,0,1,0,0,1,20.5357142857143,6.84523809523809,0,1,0,0,0,0,0,0,0,1,1,1,"Pequena",0,"Productos quimicos",0,0,3770907.09644681,0,0,14.6666666666667,68.6805150680659,0,57.023230649995
"1",FALSE,0,0,2,7.11951447245565,1,1,0,1,0,0,0,0,0,0,0,1,1,14.2390289449113,0,0,1,0,1,0,0,0,0,0,0,1,0,"Pequena",0,"Edicion",0,1,5384746.15814756,1,0,14.3333333333333,76.2327243562215,16.6666666666667,76.7713525630821
"3",TRUE,2,3,2,8.98078529657477,1,0,53.3333333333333,1,0,1,1,1,1,1,0,1,1,17.9615705931495,0,1,0,0,0,0,0,100,30,30,1,0,0,"Pequena",0,"Maquina herramienta en general",1,0,1364045.1799699,1,1,17,749.756392769352,-22.2222222222222,228.323300887842
"2",FALSE,3,1,0,3.57142857142857,0,1,0,1,1,1,1,1,0,0,0,0,0,0,7.14285714285714,0,0,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Vinos y otras bebidas fermentadas",0,0,4095594.60424814,1,0,14,NA,0,-33.0823668281168
"1",FALSE,2,0,0,5.91356107660456,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11.8271221532091,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Maquina herramienta en general",0,0,2065968.01903672,0,0,17.6666666666667,12.894852263489,-39.1304347826087,-37.220879698861
"2",TRUE,3,1,2,3.57142857142857,0,1,0,2,1,1,1,1,0,0,0,1,1,0,7.14285714285714,0,0,0,1,0,0,0,0,0,0,1,1,"Pequena",0,"Productos quimicos",0,0,2903998.47338555,1,1,14,120.516248119495,0,119.715477169373
"2",FALSE,1,3,1,3.57142857142857,0,0,0,3,0,0,1,1,1,1,1,0,1,7.14285714285714,0,0,0,0,0,0,0,0,0,0,1,1,1,"Pequena",0,"Otros productos de metal",1,1,1424318.5795244,1,0,14,47.4884430744269,0,3.43183708605589
"3",TRUE,3,3,2,14.6520146520147,2,1,0,1,1,1,1,1,1,1,0,1,0,29.3040293040293,0,0,1,1,1,0,0,0,0,0,0,1,0,"Pequena",0,"Otros productos de metal",0,0,1825342.89481004,1,1,13.6666666666667,129.968511106863,7.69230769230769,114.201680961081
"1",FALSE,0,0,1,3.04232804232804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08465608465609,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Cuero",0,1,2874422.08123993,0,0,16.6666666666667,7.15053428917726,-22.2222222222222,89.6356917791828
"2",FALSE,3,0,1,7.14285714285714,0,1,0,2,1,1,1,0,0,0,0,1,0,7.14285714285714,7.14285714285714,0,0,0,1,0,0,0,0,0,1,1,0,"Pequena",0,"Material electrico, radio, television",0,1,2817874.7133052,1,0,14,18.0432268195791,0,14.323586639234
"1",FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Otros productos de metal",0,0,3101137.68613826,1,0,14,5.8840915421635,0,6.42990493501716
"1",FALSE,3,0,1,8.7797619047619,0,0,0,0,1,1,1,0,0,0,0,0,1,0,17.5595238095238,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Otros productos de metal",0,0,2523001.45394475,0,0,15.3333333333333,-14.4566854934408,-12.5,62.575973408343
"1",FALSE,3,0,0,13.6507936507937,0,0,0,0,1,1,1,0,0,0,0,0,0,27.3015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Productos lacteos",0,0,553829.231342567,0,0,14.6666666666667,76.1466433655465,-6.66666666666667,57.9755925157776
"3",TRUE,3,3,2,0,1,2,0,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,"Pequena",0,"Alimentos",0,1,4385977.36122016,1,0,14.6666666666667,-8.52554406957463,-6.66666666666667,-14.5995545971744
"2",FALSE,3,2,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"Pequena",0,"Otros productos de metal",0,0,1975084.43864357,1,0,14.3333333333333,-5.66920969766632,0,19.2864091623235
"1",FALSE,1,1,1,3.27380952380952,1,1,0,0,0,0,1,1,0,0,1,0,0,0,6.54761904761905,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Autopartes",0,1,1502807.74805749,1,0,15.3333333333333,133.743750657688,-12.5,91.4093259821541
"2",FALSE,3,0,1,7.02838827838828,1,1,0,0,1,1,1,0,0,0,0,0,1,7.02838827838828,7.02838827838828,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Maquinaria y equipo",0,1,1499593.08539779,1,0,14.3333333333333,248.19691927467,7.69230769230769,120.842874937475
"1",FALSE,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Edicion",0,0,1817374.46145232,0,0,14,24.755397456668,0,28.7814411766785
"2",TRUE,3,1,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Cuero",0,1,1684665.06558337,1,1,13.3333333333333,132.756584874249,16.6666666666667,98.1487258836546
"1",FALSE,3,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,2306219.58716533,0,0,13.3333333333333,45.8475149327188,7.69230769230769,114.34213599564
"1",FALSE,0,0,0,7.32600732600733,0,0,0,1,0,0,0,0,0,0,0,0,0,14.6520146520147,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pequena",0,"Otros minerales no metalicos",0,0,492007.568055773,0,0,13.6666666666667,29.7447189134752,7.69230769230769,39.7250819068193
"2",FALSE,3,1,1,10.7509157509158,0,0,0,0,1,1,1,0,0,1,0,1,1,0,21.5018315018315,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Maquinaria Agropecuaria y Forestal",1,1,2236320.46262141,1,0,14,-2.07201730159136,7.69230769230769,7.7287715224234
"2",FALSE,3,2,2,14.2857142857143,0,0,0,1,1,1,1,1,0,1,0,1,1,14.2857142857143,14.2857142857143,0,0,0,0,0,0,0,0,0,1,0,0,"Pequena",0,"Autopartes",0,0,NA,1,0,14,NA,0,NA
"1",FALSE,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Aparatos de uso domestico",1,0,5425972.59158578,1,0,13.6666666666667,-22.4210181952892,7.69230769230769,-1.94572075273558
"1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Material electrico, radio, television",0,0,3047770.18381078,0,0,12.3333333333333,39.7387806969471,27.2727272727273,12.2534895536469
"1",FALSE,0,0,0,7.14285714285715,0,1,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Productos textiles",0,0,14221925.6032482,0,0,14,NA,0,19.0529275251672
"1",FALSE,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,1,2262404.06348285,1,0,13.3333333333333,123.618489266893,16.6666666666667,130.878848835882
"2",FALSE,3,1,2,7.50915750915751,0,1,100,3,1,1,1,1,0,0,0,1,1,7.50915750915751,7.50915750915751,0,0,0,1,0,0,100,100,100,1,1,1,"Pequena",0,"Productos de caucho y plastico",0,1,2124134.16139113,1,0,13.3333333333333,37.553117387862,7.69230769230769,46.0385907646778
"3",FALSE,2,1,2,9.11495911495912,1,1,0,0,1,0,1,1,0,0,0,1,1,18.2299182299182,0,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Maquina herramienta en general",0,1,2169148.99807443,1,0,11.3333333333333,-26.1551745773931,55.5555555555556,17.3771344860229
"1",FALSE,0,2,2,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Aparatos de uso domestico",0,0,1278725.79171895,0,0,12,NA,27.2727272727273,73.5694558225559
"1",FALSE,2,0,1,2.15277777777778,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4.30555555555556,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Metales comunes",0,0,1714027.8573081,1,0,15,-21.4093270728079,-12.5,-1.99363418908347
"1",FALSE,1,0,0,3.75457875457875,0,1,0,0,0,0,1,0,0,0,0,0,0,7.50915750915751,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Productos de caucho y plastico",0,0,3562706.63800851,0,0,13.3333333333333,5.88575811944139,7.69230769230769,23.469442470292
"3",FALSE,3,3,2,4.46428571428572,2,0,16.6666666666667,0,1,1,1,1,1,1,0,1,0,0,8.92857142857143,1,1,0,0,0,0,50,0,0,0,0,0,"Pequena",0,"Maquinaria y equipo",1,1,2365435.09383224,1,0,10.3333333333333,NA,1300,608.754766299594
"1",FALSE,2,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Productos lacteos",0,0,4470494.12271226,0,0,13.6666666666667,76.7960986001303,7.69230769230769,27.9449831728607
"1",FALSE,1,0,1,6.82539682539682,1,1,100,1,0,0,1,0,0,0,0,1,0,13.6507936507936,0,1,0,0,1,0,0,100,100,100,0,0,1,"Pequena",0,"Aparatos de uso domestico",0,1,2602594.28029556,1,0,14.6666666666667,40.7761058424905,-6.66666666666667,34.6913929627269
"3",FALSE,2,2,2,0,1,2,0,2,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,"Pequena",0,"Maquina herramienta en general",0,1,2026865.34028519,1,0,13.6666666666667,-24.533972806722,0,-34.9412583379214
"1",FALSE,2,0,0,3.57142857142857,0,0,33.3333333333333,0,1,0,1,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,100,0,0,0,"Pequena",0,"Frigorificos",0,0,2282471.27771378,1,0,14,12.8042739778244,0,9.95482444446589
"1",FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,680718.848987638,0,0,14.6666666666667,29.1645403817309,-12.5,13.4826404148721
"1",FALSE,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Madera",0,0,1192385.65888474,0,0,12.3333333333333,57.3284420150327,40,154.621824371415
"2",FALSE,3,2,1,7.14285714285715,0,1,13.3333333333333,0,1,1,1,1,0,1,0,1,1,14.2857142857143,0,0,0,0,1,0,0,20,0,20,0,0,0,"Pequena",0,"Alimentos",0,0,2593202.18412675,1,0,14,44.6790889014074,0,46.8127882976288
"2",FALSE,3,3,1,13.474025974026,0,1,100,1,1,1,1,1,1,1,0,1,0,8.18903318903319,18.7590187590188,0,0,0,1,0,0,100,100,100,0,1,0,"Pequena",0,"Papel",0,0,1929193.27143819,1,0,12.3333333333333,11.5542180075211,27.2727272727273,43.1166753902047
"2",FALSE,2,3,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Cuero",0,1,2157636.56020503,1,0,15,18.7973226357144,0,47.4222077257364
"1",FALSE,1,2,1,10.2678571428571,0,1,0,0,1,0,0,1,1,0,0,0,0,13.6904761904762,6.84523809523809,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Muebles",0,0,2000901.55707007,1,0,14.6666666666667,12.2718091367215,-12.5,-5.34365787747882
"2",FALSE,2,3,3,1.19047619047619,0,1,0,1,1,1,0,1,1,1,1,1,1,0,2.38095238095238,0,0,0,1,0,0,0,0,0,1,0,0,"Pequena",0,"Productos de caucho y plastico",0,1,1034428.10418551,1,0,7.33333333333333,NA,Inf,Inf
"1",FALSE,3,0,0,11.3095238095238,0,0,0,0,1,1,1,0,0,0,0,0,1,22.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Madera",0,0,2307702.59842482,0,0,13.3333333333333,10.5518277001919,16.6666666666667,-12.2759907198716
"1",FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Madera",0,0,2190734.34233673,0,0,13.3333333333333,101.949959251531,7.69230769230769,60.3667265773177
"4",FALSE,3,1,2,0,3,1,100,3,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,100,100,100,1,1,1,"Pequena",0,"Alimentos",0,0,2511652.66895803,1,0,19,397.990781227417,-36.3636363636364,224.221208047915
"2",FALSE,3,3,0,3.34972045498361,0,0,0,1,1,1,1,1,1,1,0,0,1,6.69944090996722,0,0,0,0,0,0,0,0,0,0,1,0,0,"Pequena",0,"Carrocerias,  remolques y semirremolques",0,0,6026815.36540184,1,0,15.3333333333333,-56.3325560917032,-26.3157894736842,-43.6938328821952
"2",FALSE,2,3,1,7.38095238095238,1,1,0,0,0,1,1,1,1,1,0,0,0,0,14.7619047619048,0,1,0,0,0,1,0,0,0,0,0,0,"Pequena",0,"Otros productos de metal",0,1,1900178.97427867,1,0,13.6666666666667,77.9098413205304,16.6666666666667,105.724307900837
"2",FALSE,3,3,2,16.3690476190476,0,1,0,0,1,1,1,1,1,1,0,1,1,13.0952380952381,19.6428571428571,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Otros equipo de transporte",0,1,2133365.62114548,1,0,15.3333333333333,30.3593165650768,-12.5,35.239100833456
"2",FALSE,1,2,1,3.60576923076923,0,1,0,1,0,0,1,1,0,1,0,0,1,7.21153846153846,0,0,0,0,1,0,0,0,0,0,0,1,0,"Pequena",0,"Confecciones",0,0,517032.533818488,0,0,14,32.4707785761332,0,30.4191098781069
"1",FALSE,1,1,1,3.75457875457875,0,1,0,0,0,1,0,0,0,1,0,0,1,7.50915750915751,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Confecciones",0,1,800656.187053414,1,0,13.3333333333333,62.8684529251442,-7.14285714285714,72.1787006360553
"1",FALSE,0,0,0,3.84615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Confecciones",0,0,541842.328786895,0,0,13,70.22724502938,0,58.1403213474014
"2",FALSE,3,1,1,3.95299145299145,0,0,0,0,1,1,1,1,0,0,0,0,1,7.9059829059829,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Confecciones",0,0,274043.324573348,0,0,12.6666666666667,-85.2916034836247,0,-51.114372643899
"1",FALSE,1,0,0,5.91377576671694,0,1,0,0,0,0,1,0,0,0,0,0,1,11.8275515334339,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Otros productos de metal",0,0,4851311.23485265,0,0,18,36.7007542631342,-45.8333333333333,-26.0668147971498
"4",TRUE,3,3,2,0,2,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,"Pequena",0,"Productos quimicos",1,0,1442748.13122588,1,1,11.6666666666667,91.1326723418384,30,24.9671816006426
"1",FALSE,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Alimentos",0,0,1124675.568339,0,0,14.6666666666667,56.2560293042439,-18.75,30.0580173229928
"2",FALSE,2,2,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Pequena",0,"Confecciones",0,0,3780955.67665009,0,0,13,139.413022344206,0,103.836655659666
"1",FALSE,1,0,0,3.84615384615384,0,0,33.3333333333333,0,1,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,100,0,0,0,0,0,"Pequena",0,"Alimentos",0,1,NA,1,0,13,NA,0,NA
"1",FALSE,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Alimentos",0,1,301047.203924979,1,0,7.66666666666667,NA,Inf,Inf
"1",FALSE,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Pequena",0,"Productos quimicos",0,1,1790823.70332872,0,0,13.6666666666667,286.394001640538,-7.14285714285714,127.087725532988
"1",FALSE,2,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"Pequena",0,"Maquinaria y equipo",0,0,4663433.37557277,1,0,11,170.463482368785,30,150.822666261804
"1",FALSE,1,1,1,6.60822021116138,0,1,0,1,0,0,1,1,0,0,0,0,1,13.2164404223228,0,0,0,0,0,0,1,0,0,0,0,0,1,"Pequena",0,"Autopartes",1,0,1740091.00616926,0,0,15.3333333333333,80.7748020475488,-23.5294117647059,37.4149037400074
"1",FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Madera",0,0,2507826.39037854,0,0,13.3333333333333,107.368944995958,0,92.6261592551455
"1",FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,1822610.04945616,0,0,10.6666666666667,-21.4583792684994,44.4444444444444,35.8790265696098
"1",FALSE,0,0,0,3.86141636141636,0,1,0,0,0,0,0,0,0,0,0,0,0,7.72283272283272,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,1740399.35091208,0,0,13,62.053035412717,-7.14285714285714,50.2333327176983
"1",FALSE,0,0,1,3.95299145299145,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7.9059829059829,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Alimentos",0,1,776432.161789907,0,0,12.6666666666667,27.8102730030883,0,53.1117684007997
"2",FALSE,3,1,1,0,0,1,33.3333333333333,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,2125723.67122246,0,0,12.6666666666667,33.0859890989209,8.33333333333333,43.9039575975765
